Year,Year Code,Sex,Sex Code,Race,Race Code,MSA,Count,Population,Crude Rate,latitude,longitude,min_dist,min_dist_squared
2001.0,2001.0,0,F,White,2106-3,"Hartford, CT",3176.0,513194,618.9,41.7655582,-72.69061276146614,41.479244242292374,1720.527702911745
2001.0,2001.0,0,F,White,2106-3,"Houston, TX",7496.0,1827535,410.2,29.7589382,-95.3676974,78.07337317313463,6095.451598631537
2001.0,2001.0,0,F,White,2106-3,"Indianapolis, IN",3697.0,720246,513.3,39.79140615,-86.19498293723234,142.494898034541,20304.795965874237
2001.0,2001.0,0,F,White,2106-3,"Jacksonville, FL",2433.0,434416,560.1,30.3321838,-81.655651,117.67762781492388,13848.024088147746
2001.0,2001.0,0,F,White,2106-3,"Knoxville, TN",1691.0,351210,481.5,35.9603948,-83.9210261,54.687029541638324,2990.671200088023
2001.0,2001.0,0,F,White,2106-3,"Lansing, MI",1158.0,238577,485.4,42.7337712,-84.5553805,85.0928520512183,7240.793470210527
2001.0,2001.0,0,F,White,2106-3,"Las Vegas, NV",2920.0,582036,501.7,36.1672559,-115.1485163,231.53728967287068,53609.51650905883
2001.0,2001.0,0,F,White,2106-3,"Little Rock, AR",1288.0,241847,532.6,34.7464809,-92.2895948,66.24792369754908,4388.787394236286
2001.0,2001.0,0,F,White,2106-3,"Los Angeles, CA",20239.0,4780256,423.4,34.0536909,-118.242766,168.8988185566056,28526.810909817177
2001.0,2001.0,0,F,White,2106-3,"Louisville, KY",2765.0,476180,580.7,38.2542376,-85.759407,190.60068489371875,36328.62108195467
2001.0,2001.0,0,F,White,2106-3,"Madison, WI",1229.0,254990,482.0,43.074761,-89.3837613,69.25860729264454,4796.754684116756
2001.0,2001.0,0,F,White,2106-3,"McAllen, TX",862.0,298134,289.1,26.2043691,-98.230082,223.07227064078336,49761.2379288349
2001.0,2001.0,0,F,White,2106-3,"Miami, FL",13488.0,2027067,665.4,25.7741728,-80.19362,24.829306219918692,616.494447362493
2001.0,2001.0,0,F,White,2106-3,"Milwaukee, WI",3716.0,618892,600.4,43.0349931,-87.922497,88.13883449490277,7768.454146119861
2001.0,2001.0,0,F,White,2106-3,"Nashville, TN",2606.0,578833,450.2,36.1622296,-86.7743531,102.37932739978167,10481.526678831686
2001.0,2001.0,0,F,White,2106-3,"New Haven, CT",2450.0,362072,676.7,41.298434349999994,-72.93102342707913,39.73055193722168,1578.5167572362698
2001.0,2001.0,0,F,White,2106-3,"New Orleans, LA",2284.0,404446,564.7,29.9499323,-90.0701156,24.279049651110913,589.472251961109
2001.0,2001.0,0,F,White,2106-3,"New York, NY",41111.0,6684095,615.1,40.7127281,-74.0060152,38.59708050776335,1489.7346237227657
2001.0,2001.0,0,F,White,2106-3,"North Port, FL",2466.0,291183,846.9,27.044224,-82.2359254,124.26668570057676,15442.209175005928
2001.0,2001.0,0,F,White,2106-3,"Oklahoma City, OK",2294.0,458457,500.4,35.4729886,-97.5170536,215.9501129642143,46634.45128925692
2001.0,2001.0,0,F,White,2106-3,"Omaha, NE",1797.0,351144,511.8,41.2587459,-95.9383758,63.7613796900004,4065.513539972396
2001.0,2001.0,0,F,White,2106-3,"Orlando, FL",3809.0,699998,544.1,28.5421109,-81.3790304,107.47532857910214,11550.94625318597
2001.0,2001.0,0,F,White,2106-3,"Oxnard, CA",1520.0,343290,442.8,34.1976308,-119.1803818,118.22415414984319,13976.950624445884
2001.0,2001.0,0,F,White,2106-3,"Philadelphia, PA",14021.0,2206870,635.3,31.1610134,-85.1074299,4.284465259500574,18.35664255986732
2001.0,2001.0,0,F,White,2106-3,"Phoenix, AZ",6954.0,1513263,459.5,33.4484367,-112.0741417,45.705262924538346,2088.9710590011796
2001.0,2001.0,0,F,White,2106-3,"Pittsburgh, PA",7826.0,1137326,688.1,40.4518667,-79.9758666,26.800982031227296,718.2926378381684
2001.0,2001.0,0,F,White,2106-3,"Portland, OR",4563.0,892003,511.5,45.5202471,-122.6741949,173.66839573204498,30160.711676142182
2001.0,2001.0,0,F,White,2106-3,"Poughkeepsie, NY",1559.0,277973,560.8,41.7065539,-73.9283672,30.112131960785057,906.7404912237329
2001.0,2001.0,0,F,White,2106-3,"Providence, RI",4445.0,761245,583.9,41.8239891,-71.4128343,43.842843035382515,1922.194885425189
2001.0,2001.0,0,F,White,2106-3,"Raleigh, NC",1292.0,315045,410.1,35.7803977,-78.6390989,20.480597890571058,419.4548899552637
2001.0,2001.0,0,F,White,2106-3,"Richmond, VA",1801.0,355559,506.5,49.1977086,-123.1912406,260.093163222126,67648.45355489149
2001.0,2001.0,0,F,White,2106-3,"Riverside, CA",6217.0,1420601,437.6,33.9533546,-117.3961623,215.42682866584755,46408.71850902444
2001.0,2001.0,0,F,White,2106-3,"Rochester, NY",2652.0,472155,561.7,43.157285,-77.615214,17.513190241192053,306.71183242418454
2001.0,2001.0,0,F,White,2106-3,"Sacramento, CA",3964.0,751245,527.7,38.5810606,-121.4938951,235.0279704239069,55238.14688158086
2001.0,2001.0,0,F,White,2106-3,"St. Louis, MO",5938.0,1098784,540.4,38.6529545,-90.24111656024635,83.4303086369251,6960.61639925258
2001.0,2001.0,0,F,White,2106-3,"Salt Lake City, UT",1470.0,441655,332.8,40.7596198,-111.8867975,511.17151347226604,261296.31618552707
2001.0,2001.0,0,F,White,2106-3,"San Antonio, TX",3355.0,807675,415.4,29.4246002,-98.4951405,154.21833047588038,23783.293454767856
2001.0,2001.0,0,F,White,2106-3,"San Diego, CA",5671.0,1159507,489.1,32.7174202,-117.1627728,253.83345074136867,64431.42071527083
2001.0,2001.0,0,F,White,2106-3,"San Francisco, CA",7320.0,1385818,528.2,37.7790262,-122.4199061,197.29211120005036,38924.177141773034
2001.0,2001.0,0,F,White,2106-3,"San Jose, CA",2786.0,580387,480.0,37.3361905,-121.890583,157.4802436874725,24800.02715186572
2001.0,2001.0,0,F,White,2106-3,"Scranton, PA",2061.0,283909,725.9,31.1929521,-85.8418806,43.292885659566025,1874.2739487322576
2001.0,2001.0,0,F,White,2106-3,"Seattle, WA",6901.0,1270076,543.4,47.6038321,-122.3300624,161.6745526276697,26138.66096735714
2001.0,2001.0,0,F,White,2106-3,"Springfield, MA",1869.0,320440,583.3,42.1018764,-72.5886727,58.78260336428516,3455.394458282869
2001.0,2001.0,0,F,White,2106-3,"Stockton, CA",1011.0,225553,448.2,37.9577016,-121.2907796,190.9002683910276,36442.91247176637
2001.0,2001.0,0,F,White,2106-3,"Syracuse, NY",1813.0,300977,602.4,43.0481221,-76.1474244,35.22329619653123,1240.6805949485713
2001.0,2001.0,0,F,White,2106-3,"Tampa, FL",7914.0,1088056,727.4,27.9477595,-82.458444,141.76780795227555,20098.11137159328
2001.0,2001.0,0,F,White,2106-3,"Toledo, OH",1544.0,290303,531.9,41.6529143,-83.5378173,23.710505797468247,562.1880851717754
2001.0,2001.0,0,F,White,2106-3,"Tucson, AZ",2014.0,395421,509.3,32.2228765,-110.9748477,136.0293213845618,18503.9762763444
2001.0,2001.0,0,F,White,2106-3,"Tulsa, OK",1825.0,356358,512.1,36.1556805,-95.9929113,144.65711922586354,20925.6821427257
2001.0,2001.0,0,F,White,2106-3,"Virginia Beach, VA",2171.0,516996,419.9,36.8529841,-75.9774183,45.35255023956336,2056.8538132321182
2001.0,2001.0,0,F,White,2106-3,"Washington, DC",6892.0,1614888,426.8,38.8949924,-77.0365581,45.213610506695645,2044.2705750511789
2001.0,2001.0,0,F,White,2106-3,"Winston-Salem, NC",1262.0,239566,526.8,36.0998131,-80.2440518,60.66347321397326,3680.056982382451
2001.0,2001.0,0,F,White,2106-3,"Worcester, MA",2225.0,416632,534.0,42.2761217,-71.8058232,65.05189002828243,4231.748396251751
2001.0,2001.0,0,F,White,2106-3,"Youngstown, OH",1762.0,272672,646.2,41.1035786,-80.6520161,35.152135950768674,1235.6726619013234
2001.0,2001.0,1,M,American Indian or Alaska Native,1002-5,"Los Angeles, CA",48.0,76235,63.0,34.0536909,-118.242766,168.8988185566056,28526.810909817177
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Atlanta, GA",125.0,81897,152.6,33.7489924,-84.3902644,109.4418109172481,11977.509976846686
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Boston, MA",205.0,115124,178.1,42.3602534,-71.0582912,37.87655605386706,1434.6334985017336
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Dallas, TX",173.0,118563,145.9,32.7762719,-96.7968559,66.44101617928104,4414.408630935484
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Detroit, MI",119.0,61386,193.9,42.3315509,-83.0466403,27.65249980692408,764.6607455719363
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Houston, TX",251.0,132208,189.9,29.7589382,-95.3676974,78.07337317313463,6095.451598631537
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Los Angeles, CA",2489.0,827606,300.7,34.0536909,-118.242766,168.8988185566056,28526.810909817177
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Miami, FL",64.0,52846,121.1,25.7741728,-80.19362,24.829306219918692,616.494447362493
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"New York, NY",1716.0,774160,221.7,40.7127281,-74.0060152,38.59708050776335,1489.7346237227657
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Portland, OR",98.0,53780,182.2,45.5202471,-122.6741949,173.66839573204498,30160.711676142182
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Riverside, CA",202.0,86397,233.8,33.9533546,-117.3961623,215.42682866584755,46408.71850902444
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Sacramento, CA",243.0,100403,242.0,38.5810606,-121.4938951,235.0279704239069,55238.14688158086
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"San Diego, CA",317.0,145733,217.5,32.7174202,-117.1627728,253.83345074136867,64431.42071527083
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"San Francisco, CA",1372.0,441532,310.7,37.7790262,-122.4199061,197.29211120005036,38924.177141773034
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"San Jose, CA",509.0,244375,208.3,37.3361905,-121.890583,157.4802436874725,24800.02715186572
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Seattle, WA",364.0,152268,239.1,47.6038321,-122.3300624,161.6745526276697,26138.66096735714
2001.0,2001.0,1,M,Asian or Pacific Islander,A-PI,"Washington, DC",317.0,185167,171.2,38.8949924,-77.0365581,45.213610506695645,2044.2705750511789
2001.0,2001.0,1,M,Black or African American,2054-5,"Akron, OH",158.0,37663,419.5,41.083064,-81.518485,53.20122448098641,2830.370286276308
2001.0,2001.0,1,M,Black or African American,2054-5,"Albany, NY",97.0,29268,331.4,42.6511674,-73.754968,95.82523144147008,9182.474980811307
2001.0,2001.0,1,M,Black or African American,2054-5,"Albuquerque, NM",46.0,11927,385.7,35.0841034,-106.6509851,374.1813657852,140011.69450087764
2001.0,2001.0,1,M,Black or African American,2054-5,"Allentown, PA",45.0,14039,320.5,40.651163100000005,-75.44225386838299,30.430929322774023,926.0414594476679
2001.0,2001.0,1,M,Black or African American,2054-5,"Atlanta, GA",1954.0,614920,317.8,33.7489924,-84.3902644,109.4418109172481,11977.509976846686
2001.0,2001.0,1,M,Black or African American,2054-5,"Augusta, GA",391.0,87056,449.1,33.466667,-81.966667,25.259982057581386,638.0666935493335
2001.0,2001.0,1,M,Black or African American,2054-5,"Austin, TX",191.0,54184,352.5,30.2711286,-97.7436995,139.6890797445937,19513.038999891458
2001.0,2001.0,1,M,Black or African American,2054-5,"Bakersfield, CA",86.0,24908,345.3,35.3738712,-119.0194639,104.37520431229672,10894.183275233683
2001.0,2001.0,1,M,Black or African American,2054-5,"Baltimore, MD",1566.0,335751,466.4,39.2908816,-76.610759,37.100850430701676,1376.4731026812967
2001.0,2001.0,1,M,Black or African American,2054-5,"Baton Rouge, LA",493.0,120938,407.6,30.4459596,-91.18738,23.11027697264385,534.0849017523126
2001.0,2001.0,1,M,Black or African American,2054-5,"Birmingham, AL",576.0,134001,429.8,33.543682,-86.779633,82.31908504430314,6776.431762531212
2001.0,2001.0,1,M,Black or African American,2054-5,"Boston, MA",597.0,162620,367.1,42.3602534,-71.0582912,37.87655605386706,1434.6334985017336
2001.0,2001.0,1,M,Black or African American,2054-5,"Bridgeport, CT",183.0,45633,401.0,41.184722300000004,-73.18672053183846,40.339018005061206,1627.2363736126522
2001.0,2001.0,1,M,Black or African American,2054-5,"Buffalo, NY",344.0,67388,510.5,42.8867166,-78.8783922,83.82720489590513,7027.0002806600605
2001.0,2001.0,1,M,Black or African American,2054-5,"Charleston, SC",388.0,81099,478.4,32.7876012,-79.9402728,108.64669628881875,11804.104614474822
2001.0,2001.0,1,M,Black or African American,2054-5,"Charlotte, NC",653.0,181658,359.5,35.2272086,-80.8430827,15.39494264461746,237.00425903106125
2001.0,2001.0,1,M,Black or African American,2054-5,"Chicago, IL",3763.0,800409,470.1,41.8755616,-87.6244212,47.33043305694507,2240.1698933579587
2001.0,2001.0,1,M,Black or African American,2054-5,"Cincinnati, OH",474.0,113435,417.9,39.1014537,-84.5124602,187.90471854479506,35308.18325139865
2001.0,2001.0,1,M,Black or African American,2054-5,"Cleveland, OH",1060.0,197118,537.7,41.5051613,-81.6934446,34.997092576752394,1224.7964888257775
2001.0,2001.0,1,M,Black or African American,2054-5,"Colorado Springs, CO",59.0,21567,273.6,38.8339578,-104.8253485,496.4189467358244,246431.77067830527
2001.0,2001.0,1,M,Black or African American,2054-5,"Columbia, SC",410.0,104689,391.6,34.0007493,-81.0343313,26.073875998419744,679.8470095809693
2001.0,2001.0,1,M,Black or African American,2054-5,"Columbus, OH",382.0,111098,343.8,39.9622601,-83.0007065,112.87024431497626,12739.692051722432
2001.0,2001.0,1,M,Black or African American,2054-5,"Dallas, TX",1314.0,359181,365.8,32.7762719,-96.7968559,66.44101617928104,4414.408630935484
2001.0,2001.0,1,M,Black or African American,2054-5,"Dayton, OH",253.0,59755,423.4,39.7589478,-84.1916069,139.47089122163476,19452.129498157075
2001.0,2001.0,1,M,Black or African American,2054-5,"Deltona, FL",127.0,23463,541.3,28.9005446,-81.2636738,123.60148789812193,15277.327810629582
2001.0,2001.0,1,M,Black or African American,2054-5,"Des Moines, IA",40.0,10798,370.4,41.5910323,-93.6046655,100.61619610236404,10123.618918109378
2001.0,2001.0,1,M,Black or African American,2054-5,"Detroit, MI",2590.0,483663,535.5,42.3315509,-83.0466403,27.65249980692408,764.6607455719363
2001.0,2001.0,1,M,Black or African American,2054-5,"El Paso, TX",30.0,12845,233.6,31.7754152,-106.464634,389.3277594190576,151576.1042542636
2001.0,2001.0,1,M,Black or African American,2054-5,"Fresno, CA",110.0,24505,448.9,36.7295295,-119.70886126075588,122.81500552879679,15083.525583038387
2001.0,2001.0,1,M,Black or African American,2054-5,"Grand Rapids, MI",70.0,34146,205.0,42.9632405,-85.6678639,55.12852433526682,3039.1541953841056
2001.0,2001.0,1,M,Black or African American,2054-5,"Greensboro, NC",302.0,72306,417.7,36.0726355,-79.7919754,55.864498951912374,3120.8422431482186
2001.0,2001.0,1,M,Black or African American,2054-5,"Greenville, SC",281.0,59355,473.4,34.851354,-82.3984882,28.70385117578232,823.91107232146
2001.0,2001.0,1,M,Black or African American,2054-5,"Harrisburg, PA",111.0,25901,428.6,33.5923259,-86.2894222,90.17996748487641,8132.426535573367
2001.0,2001.0,1,M,Black or African American,2054-5,"Hartford, CT",207.0,62022,333.8,41.7655582,-72.69061276146614,41.479244242292374,1720.527702911745
2001.0,2001.0,1,M,Black or African American,2054-5,"Houston, TX",1557.0,393798,395.4,29.7589382,-95.3676974,78.07337317313463,6095.451598631537
2001.0,2001.0,1,M,Black or African American,2054-5,"Indianapolis, IN",458.0,114116,401.3,39.79140615,-86.19498293723234,142.494898034541,20304.795965874237
2001.0,2001.0,1,M,Black or African American,2054-5,"Jacksonville, FL",448.0,119458,375.0,30.3321838,-81.655651,117.67762781492388,13848.024088147746
2001.0,2001.0,1,M,Black or African American,2054-5,"Knoxville, TN",74.0,20562,359.9,35.9603948,-83.9210261,54.687029541638324,2990.671200088023
2001.0,2001.0,1,M,Black or African American,2054-5,"Lansing, MI",71.0,20142,352.5,42.7337712,-84.5553805,85.0928520512183,7240.793470210527
2001.0,2001.0,1,M,Black or African American,2054-5,"Las Vegas, NV",319.0,73786,432.3,36.1672559,-115.1485163,231.53728967287068,53609.51650905883
2001.0,2001.0,1,M,Black or African American,2054-5,"Little Rock, AR",216.0,62442,345.9,34.7464809,-92.2895948,66.24792369754908,4388.787394236286
2001.0,2001.0,1,M,Black or African American,2054-5,"Los Angeles, CA",2435.0,504807,482.4,34.0536909,-118.242766,168.8988185566056,28526.810909817177
2001.0,2001.0,1,M,Black or African American,2054-5,"Louisville, KY",329.0,72229,455.5,38.2542376,-85.759407,190.60068489371875,36328.62108195467
2001.0,2001.0,1,M,Black or African American,2054-5,"Madison, WI",26.0,11411,227.9,43.074761,-89.3837613,69.25860729264454,4796.754684116756
2001.0,2001.0,1,M,Black or African American,2054-5,"Miami, FL",1798.0,498443,360.7,25.7741728,-80.19362,24.829306219918692,616.494447362493
2001.0,2001.0,1,M,Black or African American,2054-5,"Milwaukee, WI",390.0,114774,339.8,43.0349931,-87.922497,88.13883449490277,7768.454146119861
2001.0,2001.0,1,M,Black or African American,2054-5,"Nashville, TN",309.0,100285,308.1,36.1622296,-86.7743531,102.37932739978167,10481.526678831686
2001.0,2001.0,1,M,Black or African American,2054-5,"New Haven, CT",190.0,49492,383.9,41.298434349999994,-72.93102342707913,39.73055193722168,1578.5167572362698
2001.0,2001.0,1,M,Black or African American,2054-5,"New Orleans, LA",1102.0,238031,463.0,29.9499323,-90.0701156,24.279049651110913,589.472251961109
2001.0,2001.0,1,M,Black or African American,2054-5,"New York, NY",7358.0,1732633,424.7,40.7127281,-74.0060152,38.59708050776335,1489.7346237227657
2001.0,2001.0,1,M,Black or African American,2054-5,"North Port, FL",81.0,18414,439.9,27.044224,-82.2359254,124.26668570057676,15442.209175005928
2001.0,2001.0,1,M,Black or African American,2054-5,"Oklahoma City, OK",208.0,60262,345.2,35.4729886,-97.5170536,215.9501129642143,46634.45128925692
2001.0,2001.0,1,M,Black or African American,2054-5,"Omaha, NE",108.0,31147,346.7,41.2587459,-95.9383758,63.7613796900004,4065.513539972396
2001.0,2001.0,1,M,Black or African American,2054-5,"Orlando, FL",464.0,125912,368.5,28.5421109,-81.3790304,107.47532857910214,11550.94625318597
2001.0,2001.0,1,M,Black or African American,2054-5,"Oxnard, CA",21.0,9577,219.3,34.1976308,-119.1803818,118.22415414984319,13976.950624445884
2001.0,2001.0,1,M,Black or African American,2054-5,"Philadelphia, PA",2929.0,554346,528.4,31.1610134,-85.1074299,4.284465259500574,18.35664255986732
2001.0,2001.0,1,M,Black or African American,2054-5,"Phoenix, AZ",189.0,75006,252.0,33.4484367,-112.0741417,45.705262924538346,2088.9710590011796
2001.0,2001.0,1,M,Black or African American,2054-5,"Pittsburgh, PA",524.0,92584,566.0,40.4518667,-79.9758666,26.800982031227296,718.2926378381684
2001.0,2001.0,1,M,Black or African American,2054-5,"Portland, OR",115.0,33034,348.1,45.5202471,-122.6741949,173.66839573204498,30160.711676142182
2001.0,2001.0,1,M,Black or African American,2054-5,"Poughkeepsie, NY",138.0,32943,418.9,41.7065539,-73.9283672,30.112131960785057,906.7404912237329
2001.0,2001.0,1,M,Black or African American,2054-5,"Providence, RI",116.0,42052,275.8,41.8239891,-71.4128343,43.842843035382515,1922.194885425189
2001.0,2001.0,1,M,Black or African American,2054-5,"Raleigh, NC",268.0,79264,338.1,35.7803977,-78.6390989,20.480597890571058,419.4548899552637
2001.0,2001.0,1,M,Black or African American,2054-5,"Richmond, VA",676.0,154151,438.5,49.1977086,-123.1912406,260.093163222126,67648.45355489149
2001.0,2001.0,1,M,Black or African American,2054-5,"Riverside, CA",493.0,145183,339.6,33.9533546,-117.3961623,215.42682866584755,46408.71850902444
2001.0,2001.0,1,M,Black or African American,2054-5,"Rochester, NY",218.0,58585,372.1,43.157285,-77.615214,17.513190241192053,306.71183242418454
2001.0,2001.0,1,M,Black or African American,2054-5,"Sacramento, CA",245.0,75199,325.8,38.5810606,-121.4938951,235.0279704239069,55238.14688158086
2001.0,2001.0,1,M,Black or African American,2054-5,"St. Louis, MO",1076.0,226248,475.6,38.6529545,-90.24111656024635,83.4303086369251,6960.61639925258
2001.0,2001.0,1,M,Black or African American,2054-5,"Salt Lake City, UT",17.0,7803,217.9,40.7596198,-111.8867975,511.17151347226604,261296.31618552707
2001.0,2001.0,1,M,Black or African American,2054-5,"San Antonio, TX",262.0,56929,460.2,29.4246002,-98.4951405,154.21833047588038,23783.293454767856
2001.0,2001.0,1,M,Black or African American,2054-5,"San Diego, CA",294.0,97584,301.3,32.7174202,-117.1627728,253.83345074136867,64431.42071527083
2001.0,2001.0,1,M,Black or African American,2054-5,"San Francisco, CA",1015.0,205568,493.8,37.7790262,-122.4199061,197.29211120005036,38924.177141773034
2001.0,2001.0,1,M,Black or African American,2054-5,"San Jose, CA",80.0,28485,280.8,37.3361905,-121.890583,157.4802436874725,24800.02715186572
2001.0,2001.0,1,M,Black or African American,2054-5,"Scranton, PA",16.0,6444,248.3,31.1929521,-85.8418806,43.292885659566025,1874.2739487322576
2001.0,2001.0,1,M,Black or African American,2054-5,"Seattle, WA",314.0,97787,321.1,47.6038321,-122.3300624,161.6745526276697,26138.66096735714
2001.0,2001.0,1,M,Black or African American,2054-5,"Springfield, MA",90.0,23958,375.7,42.1018764,-72.5886727,58.78260336428516,3455.394458282869
2001.0,2001.0,1,M,Black or African American,2054-5,"Stockton, CA",87.0,22963,378.9,37.9577016,-121.2907796,190.9002683910276,36442.91247176637
2001.0,2001.0,1,M,Black or African American,2054-5,"Syracuse, NY",84.0,23662,355.0,43.0481221,-76.1474244,35.22329619653123,1240.6805949485713
2001.0,2001.0,1,M,Black or African American,2054-5,"Tampa, FL",597.0,126606,471.5,27.9477595,-82.458444,141.76780795227555,20098.11137159328
2001.0,2001.0,1,M,Black or African American,2054-5,"Toledo, OH",155.0,39838,389.1,41.6529143,-83.5378173,23.710505797468247,562.1880851717754
2001.0,2001.0,1,M,Black or African American,2054-5,"Tucson, AZ",47.0,16437,285.9,32.2228765,-110.9748477,136.0293213845618,18503.9762763444
2001.0,2001.0,1,M,Black or African American,2054-5,"Tulsa, OK",129.0,38274,337.0,36.1556805,-95.9929113,144.65711922586354,20925.6821427257
2001.0,2001.0,1,M,Black or African American,2054-5,"Virginia Beach, VA",926.0,247861,373.6,36.8529841,-75.9774183,45.35255023956336,2056.8538132321182
2001.0,2001.0,1,M,Black or African American,2054-5,"Washington, DC",2403.0,636235,377.7,38.8949924,-77.0365581,45.213610506695645,2044.2705750511789
2001.0,2001.0,1,M,Black or African American,2054-5,"Winston-Salem, NC",212.0,46901,452.0,36.0998131,-80.2440518,60.66347321397326,3680.056982382451
2001.0,2001.0,1,M,Black or African American,2054-5,"Worcester, MA",44.0,15724,279.8,42.2761217,-71.8058232,65.05189002828243,4231.748396251751
2001.0,2001.0,1,M,Black or African American,2054-5,"Youngstown, OH",171.0,32721,522.6,41.1035786,-80.6520161,35.152135950768674,1235.6726619013234
2001.0,2001.0,1,M,White,2106-3,"Akron, OH",1662.0,293866,565.6,41.083064,-81.518485,53.20122448098641,2830.370286276308
2001.0,2001.0,1,M,White,2106-3,"Albany, NY",2229.0,363755,612.8,42.6511674,-73.754968,95.82523144147008,9182.474980811307
2001.0,2001.0,1,M,White,2106-3,"Albuquerque, NM",1541.0,322085,478.4,35.0841034,-106.6509851,374.1813657852,140011.69450087764
2001.0,2001.0,1,M,White,2106-3,"Allentown, PA",2304.0,341198,675.3,40.651163100000005,-75.44225386838299,30.430929322774023,926.0414594476679
2001.0,2001.0,1,M,White,2106-3,"Atlanta, GA",6501.0,1465038,443.7,33.7489924,-84.3902644,109.4418109172481,11977.509976846686
2001.0,2001.0,1,M,White,2106-3,"Augusta, GA",799.0,157123,508.5,33.466667,-81.966667,25.259982057581386,638.0666935493335
2001.0,2001.0,1,M,White,2106-3,"Austin, TX",2057.0,583576,352.5,30.2711286,-97.7436995,139.6890797445937,19513.038999891458
2001.0,2001.0,1,M,White,2106-3,"Bakersfield, CA",1184.0,301320,392.9,35.3738712,-119.0194639,104.37520431229672,10894.183275233683
2001.0,2001.0,1,M,White,2106-3,"Baltimore, MD",4976.0,859140,579.2,39.2908816,-76.610759,37.100850430701676,1376.4731026812967
2001.0,2001.0,1,M,White,2106-3,"Baton Rouge, LA",1203.0,231779,519.0,30.4459596,-91.18738,23.11027697264385,534.0849017523126
2001.0,2001.0,1,M,White,2106-3,"Birmingham, AL",1757.0,334519,525.2,33.543682,-86.779633,82.31908504430314,6776.431762531212
2001.0,2001.0,1,M,White,2106-3,"Boston, MA",11020.0,1857894,593.1,42.3602534,-71.0582912,37.87655605386706,1434.6334985017336
2001.0,2001.0,1,M,White,2106-3,"Bridgeport, CT",2395.0,366294,653.8,41.184722300000004,-73.18672053183846,40.339018005061206,1627.2363736126522
2001.0,2001.0,1,M,White,2106-3,"Buffalo, NY",3159.0,478095,660.7,42.8867166,-78.8783922,83.82720489590513,7027.0002806600605
2001.0,2001.0,1,M,White,2106-3,"Charleston, SC",977.0,186069,525.1,32.7876012,-79.9402728,108.64669628881875,11804.104614474822
2001.0,2001.0,1,M,White,2106-3,"Charlotte, NC",2943.0,675862,435.4,35.2272086,-80.8430827,15.39494264461746,237.00425903106125
2001.0,2001.0,1,M,White,2106-3,"Chicago, IL",16711.0,3448503,484.6,41.8755616,-87.6244212,47.33043305694507,2240.1698933579587
2001.0,2001.0,1,M,White,2106-3,"Cincinnati, OH",4241.0,858796,493.8,39.1014537,-84.5124602,187.90471854479506,35308.18325139865
2001.0,2001.0,1,M,White,2106-3,"Cleveland, OH",4893.0,808176,605.4,41.5051613,-81.6934446,34.997092576752394,1224.7964888257775
2001.0,2001.0,1,M,White,2106-3,"Colorado Springs, CO",1010.0,247310,408.4,38.8339578,-104.8253485,496.4189467358244,246431.77067830527
2001.0,2001.0,1,M,White,2106-3,"Columbia, SC",1025.0,209001,490.4,34.0007493,-81.0343313,26.073875998419744,679.8470095809693
2001.0,2001.0,1,M,White,2106-3,"Columbus, OH",3232.0,702537,460.0,39.9622601,-83.0007065,112.87024431497626,12739.692051722432
2001.0,2001.0,1,M,White,2106-3,"Dallas, TX",8470.0,2153888,393.2,32.7762719,-96.7968559,66.44101617928104,4414.408630935484
2001.0,2001.0,1,M,White,2106-3,"Dayton, OH",1618.0,321308,503.6,39.7589478,-84.1916069,139.47089122163476,19452.129498157075
2001.0,2001.0,1,M,White,2106-3,"Deltona, FL",2052.0,217923,941.6,28.9005446,-81.2636738,123.60148789812193,15277.327810629582
2001.0,2001.0,1,M,White,2106-3,"Des Moines, IA",1204.0,239535,502.6,41.5910323,-93.6046655,100.61619610236404,10123.618918109378
2001.0,2001.0,1,M,White,2106-3,"Detroit, MI",9928.0,1614557,614.9,42.3315509,-83.0466403,27.65249980692408,764.6607455719363
2001.0,2001.0,1,M,White,2106-3,"El Paso, TX",1331.0,313611,424.4,31.7754152,-106.464634,389.3277594190576,151576.1042542636
2001.0,2001.0,1,M,White,2106-3,"Fresno, CA",1316.0,336460,391.1,36.7295295,-119.70886126075588,122.81500552879679,15083.525583038387
2001.0,2001.0,1,M,White,2106-3,"Grand Rapids, MI",1913.0,424670,450.5,42.9632405,-85.6678639,55.12852433526682,3039.1541953841056
2001.0,2001.0,1,M,White,2106-3,"Greensboro, NC",1345.0,233967,574.9,36.0726355,-79.7919754,55.864498951912374,3120.8422431482186
